1,759890      37,302100     0,259542    9,847910    34.4068     19,737500    23,357100    4.34
1,759890      37,302100     0,259542    9,847910    71.2174     19,737500    23,357100    0.03
1,759890      37,302100     0,259542    9,847910    117.92     19,737500    23,357100    0.07
1,759890      37,302100     0,259542    9,847910    108.028     19,737500    23,357100    3.07
1,759890      37,302100     0,259542    9,847910    21.7571     19,737500    23,357100    0.929999
1,759890      37,302100     0,259542    9,847910    58.5677     19,737500    23,357100    0.03
1,759890      37,302100     0,259542    9,847910    92.6206     19,737500    23,357100    0.03
1,759890      37,302100     0,259542    9,847910    139.323     19,737500    23,357100    0.15
1,759890      37,302100     0,259542    9,847910    109.647     19,737500    23,357100    7.37007
1,759890      37,302100     0,259542    9,847910    70.0788     19,737500    23,357100    0.05
1,759890      37,302100     0,259542    9,847910    96.9974     19,737500    23,357100    5.23002
1,759890      37,302100     0,259542    9,847910    148.077     19,737500    23,357100    152.955
1,759890      37,302100     0,259542    9,847910    44.7794     19,737500    23,357100    0.03
1,759890      37,302100     0,259542    9,847910    91.4821     19,737500    23,357100    0.09
1,759890      37,302100     0,259542    9,847910    34.8873     19,737500    23,357100    23.5104
1,759890      37,302100     0,259542    9,847910    78.8323     19,737500    23,357100    0.05
1,759890      37,302100     0,259542    9,847910    22.2376     19,737500    23,357100    0.05
1,759890      37,302100     0,259542    9,847910    122.777     19,737500    23,357100    12.4302
1,759890      37,302100     0,259542    9,847910    112.885     19,737500    23,357100    7.91009
1,759890      37,302100     0,259542    9,847910    9.58791     19,737500    23,357100    0.03
1,759890      37,302100     0,259542    9,847910    146.938     19,737500    23,357100    0.05
1,759890      37,302100     0,259542    9,847910    43.6408     19,737500    23,357100    0.07
1,759890      37,302100     0,259542    9,847910    60.6673     19,737500    23,357100    22.3004
1,759890      37,302100     0,259542    9,847910    30.9911     19,737500    23,357100    0.05
1,759890      37,302100     0,259542    9,847910    48.0176     19,737500    23,357100    1.2
1,759890      37,302100     0,259542    9,847910    18.3414     19,737500    23,357100    0.03
1,759890      37,302100     0,259542    9,847910    65.0441     19,737500    23,357100    0.13
1,759890      37,302100     0,259542    9,847910    52.3943     19,737500    23,357100    0.03
1,759890      37,302100     0,259542    9,847910    145.8     19,737500    23,357100    0.07
1,759890      37,302100     0,259542    9,847910    42.5023     19,737500    23,357100    0.83
1,759890      37,302100     0,259542    9,847910    135.908     19,737500    23,357100    64.5354
1,759890      37,302100     0,259542    9,847910    86.4473     19,737500    23,357100    0.17
1,759890      37,302100     0,259542    9,847910    133.15     19,737500    23,357100    0.03
1,759890      37,302100     0,259542    9,847910    123.258     19,737500    23,357100    0.09
1,759890      37,302100     0,259542    9,847910    73.7975     19,737500    23,357100    8.4601
1,759890      37,302100     0,259542    9,847910    120.5     19,737500    23,357100    0.03
1,759890      37,302100     0,259542    9,847910    17.2028     19,737500    23,357100    0.09
1,759890      37,302100     0,259542    9,847910    4.55311     19,737500    23,357100    0.03
1,759890      37,302100     0,259542    9,847910    97.9584     19,737500    23,357100    0.07
1,759890      37,302100     0,259542    9,847910    144.661     19,737500    23,357100    0.17
1,759890      37,302100     0,259542    9,847910    11.6875     19,737500    23,357100    0.46
1,759890      37,302100     0,259542    9,847910    38.606     19,737500    23,357100    0.07
