0,280382      0,994736     0.950377    10,157000    57,242000     12,287800    35,083900    4.34
0,280382      0,994736     19.7939    10,157000    57,242000     12,287800    35,083900    0.03
0,280382      0,994736     14.5048    10,157000    57,242000     12,287800    35,083900    0.07
0,280382      0,994736     18.6374    10,157000    57,242000     12,287800    35,083900    3.07
0,280382      0,994736     0.457121    10,157000    57,242000     12,287800    35,083900    0.929999
0,280382      0,994736     19.3006    10,157000    57,242000     12,287800    35,083900    0.03
0,280382      0,994736     13.5183    10,157000    57,242000     12,287800    35,083900    0.03
0,280382      0,994736     8.22915    10,157000    57,242000     12,287800    35,083900    0.15
0,280382      0,994736     0.627083    10,157000    57,242000     12,287800    35,083900    7.37007
0,280382      0,994736     17.1577    10,157000    57,242000     12,287800    35,083900    0.05
0,280382      0,994736     0.133826    10,157000    57,242000     12,287800    35,083900    5.23002
0,280382      0,994736     1.46026    10,157000    57,242000     12,287800    35,083900    152.955
0,280382      0,994736     16.1711    10,157000    57,242000     12,287800    35,083900    0.03
0,280382      0,994736     10.882    10,157000    57,242000     12,287800    35,083900    0.09
0,280382      0,994736     0.303788    10,157000    57,242000     12,287800    35,083900    23.5104
0,280382      0,994736     10.3888    10,157000    57,242000     12,287800    35,083900    0.05
0,280382      0,994736     19.8105    10,157000    57,242000     12,287800    35,083900    0.05
0,280382      0,994736     0.473751    10,157000    57,242000     12,287800    35,083900    12.4302
0,280382      0,994736     4.60639    10,157000    57,242000     12,287800    35,083900    7.91009
0,280382      0,994736     19.3173    10,157000    57,242000     12,287800    35,083900    0.03
0,280382      0,994736     18.824    10,157000    57,242000     12,287800    35,083900    0.05
0,280382      0,994736     13.5349    10,157000    57,242000     12,287800    35,083900    0.07
0,280382      0,994736     0.643713    10,157000    57,242000     12,287800    35,083900    22.3004
0,280382      0,994736     13.0416    10,157000    57,242000     12,287800    35,083900    0.05
0,280382      0,994736     0.150456    10,157000    57,242000     12,287800    35,083900    1.2
0,280382      0,994736     12.5484    10,157000    57,242000     12,287800    35,083900    0.03
0,280382      0,994736     7.25927    10,157000    57,242000     12,287800    35,083900    0.13
0,280382      0,994736     6.76601    10,157000    57,242000     12,287800    35,083900    0.03
0,280382      0,994736     16.1878    10,157000    57,242000     12,287800    35,083900    0.07
0,280382      0,994736     10.8987    10,157000    57,242000     12,287800    35,083900    0.83
0,280382      0,994736     0.320418    10,157000    57,242000     12,287800    35,083900    64.5354
0,280382      0,994736     0.983637    10,157000    57,242000     12,287800    35,083900    0.17
0,280382      0,994736     15.6945    10,157000    57,242000     12,287800    35,083900    0.03
0,280382      0,994736     19.8272    10,157000    57,242000     12,287800    35,083900    0.09
0,280382      0,994736     0.490381    10,157000    57,242000     12,287800    35,083900    8.4601
0,280382      0,994736     15.2013    10,157000    57,242000     12,287800    35,083900    0.03
0,280382      0,994736     9.91214    10,157000    57,242000     12,287800    35,083900    0.09
0,280382      0,994736     9.41889    10,157000    57,242000     12,287800    35,083900    0.03
0,280382      0,994736     18.8406    10,157000    57,242000     12,287800    35,083900    0.07
0,280382      0,994736     13.5515    10,157000    57,242000     12,287800    35,083900    0.17
0,280382      0,994736     0.660343    10,157000    57,242000     12,287800    35,083900    0.46
0,280382      0,994736     3.63651    10,157000    57,242000     12,287800    35,083900    0.07
0,280382      0,994736     18.3474    10,157000    57,242000     12,287800    35,083900    0.03
0,280382      0,994736     0.167086    10,157000    57,242000     12,287800    35,083900    3.27
0,280382      0,994736     12.565    10,157000    57,242000     12,287800    35,083900    0.11
0,280382      0,994736     12.0718    10,157000    57,242000     12,287800    35,083900    0.03
0,280382      0,994736     16.2044    10,157000    57,242000     12,287800    35,083900    0.11
0,280382      0,994736     0.337048    10,157000    57,242000     12,287800    35,083900    4.31
0,280382      0,994736     2.15674    10,157000    57,242000     12,287800    35,083900    0.02
0,280382      0,994736     6.28939    10,157000    57,242000     12,287800    35,083900    0.09
0,280382      0,994736     15.2179    10,157000    57,242000     12,287800    35,083900    0.15
0,280382      0,994736     1.17023    10,157000    57,242000     12,287800    35,083900    71.5869
0,280382      0,994736     0.0137541    10,157000    57,242000     12,287800    35,083900    1.73
0,280382      0,994736     14.7246    10,157000    57,242000     12,287800    35,083900    0.03
0,280382      0,994736     18.8573    10,157000    57,242000     12,287800    35,083900    0.07
0,280382      0,994736     0.676973    10,157000    57,242000     12,287800    35,083900    4.96002
0,280382      0,994736     8.94226    10,157000    57,242000     12,287800    35,083900    0.07
0,280382      0,994736     0.183716    10,157000    57,242000     12,287800    35,083900    3.81
0,280382      0,994736     3.15988    10,157000    57,242000     12,287800    35,083900    0.13
0,280382      0,994736     17.8708    10,157000    57,242000     12,287800    35,083900    0.37
0,280382      0,994736     12.5816    10,157000    57,242000     12,287800    35,083900    3.81
0,280382      0,994736     17.3775    10,157000    57,242000     12,287800    35,083900    0.03
0,280382      0,994736     12.0884    10,157000    57,242000     12,287800    35,083900    0.05
0,280382      0,994736     0.353678    10,157000    57,242000     12,287800    35,083900    3.86
0,280382      0,994736     11.5951    10,157000    57,242000     12,287800    35,083900    0.21
