1,759890      37,302100     0.200346    9,847910    49,783400     19,737500    23,357100    3.89
1,759890      37,302100     8.46563    9,847910    49,783400     19,737500    23,357100    0.05
1,759890      37,302100     17.8874    9,847910    49,783400     19,737500    23,357100    0.33
1,759890      37,302100     7.97238    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     17.3941    9,847910    49,783400     19,737500    23,357100    0.05
1,759890      37,302100     0.370308    9,847910    49,783400     19,737500    23,357100    14.2402
1,759890      37,302100     2.19    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     16.4076    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     11.1185    9,847910    49,783400     19,737500    23,357100    0.07
1,759890      37,302100     15.2512    9,847910    49,783400     19,737500    23,357100    1.77
1,759890      37,302100     1.20349    9,847910    49,783400     19,737500    23,357100    2.31
1,759890      37,302100     0.0470141    9,847910    49,783400     19,737500    23,357100    3.16
1,759890      37,302100     4.84288    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     0.216976    9,847910    49,783400     19,737500    23,357100    5.62003
1,759890      37,302100     19.0605    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     13.7714    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     17.904    9,847910    49,783400     19,737500    23,357100    0.35
1,759890      37,302100     0.880195    9,847910    49,783400     19,737500    23,357100    38.7895
1,759890      37,302100     13.2781    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     0.386938    9,847910    49,783400     19,737500    23,357100    14.7002
1,759890      37,302100     7.49575    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     16.4243    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     15.931    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     0.0636441    9,847910    49,783400     19,737500    23,357100    0.68
1,759890      37,302100     0.726863    9,847910    49,783400     19,737500    23,357100    24.6805
1,759890      37,302100     10.1486    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     1.39008    9,847910    49,783400     19,737500    23,357100    30.3906
1,759890      37,302100     0.233606    9,847910    49,783400     19,737500    23,357100    5.45003
1,759890      37,302100     19.0771    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     13.788    9,847910    49,783400     19,737500    23,357100    0.05
1,759890      37,302100     18.5839    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     0.403568    9,847910    49,783400     19,737500    23,357100    3.27
1,759890      37,302100     12.8015    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     7.51238    9,847910    49,783400     19,737500    23,357100    0.17
1,759890      37,302100     16.4409    9,847910    49,783400     19,737500    23,357100    0.05
1,759890      37,302100     0.0802741    9,847910    49,783400     19,737500    23,357100    6.52005
1,759890      37,302100     15.4544    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     10.1653    9,847910    49,783400     19,737500    23,357100    0.07
1,759890      37,302100     0.250236    9,847910    49,783400     19,737500    23,357100    3.19
1,759890      37,302100     19.0938    9,847910    49,783400     19,737500    23,357100    0.05
1,759890      37,302100     0.913455    9,847910    49,783400     19,737500    23,357100    4.01
1,759890      37,302100     9.17874    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     0.420198    9,847910    49,783400     19,737500    23,357100    17.3803
1,759890      37,302100     18.1072    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     12.8181    9,847910    49,783400     19,737500    23,357100    0.07
1,759890      37,302100     17.614    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     0.590161    9,847910    49,783400     19,737500    23,357100    10.2001
1,759890      37,302100     11.8316    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     6.5425    9,847910    49,783400     19,737500    23,357100    0.21
1,759890      37,302100     0.0969041    9,847910    49,783400     19,737500    23,357100    5.91004
1,759890      37,302100     6.04924    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     15.471    9,847910    49,783400     19,737500    23,357100    0.07
1,759890      37,302100     14.9777    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     14.4845    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     9.19537    9,847910    49,783400     19,737500    23,357100    0.13
1,759890      37,302100     0.436828    9,847910    49,783400     19,737500    23,357100    15.0802
1,759890      37,302100     8.70212    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     18.1239    9,847910    49,783400     19,737500    23,357100    0.07
1,759890      37,302100     1.10005    9,847910    49,783400     19,737500    23,357100    9.99013
1,759890      37,302100     2.91974    9,847910    49,783400     19,737500    23,357100    0.27
1,759890      37,302100     17.6306    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     17.1374    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     11.8482    9,847910    49,783400     19,737500    23,357100    0.05
1,759890      37,302100     0.113534    9,847910    49,783400     19,737500    23,357100    3.44
1,759890      37,302100     11.355    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     15.4876    9,847910    49,783400     19,737500    23,357100    0.07
1,759890      37,302100     5.57262    9,847910    49,783400     19,737500    23,357100    0.07
1,759890      37,302100     0.283496    9,847910    49,783400     19,737500    23,357100    337.878
1,759890      37,302100     0.946715    9,847910    49,783400     19,737500    23,357100    44.3786
1,759890      37,302100     19.7902    9,847910    49,783400     19,737500    23,357100    0.07
1,759890      37,302100     14.5011    9,847910    49,783400     19,737500    23,357100    0.07
1,759890      37,302100     1.60993    9,847910    49,783400     19,737500    23,357100    1.15
1,759890      37,302100     0.453458    9,847910    49,783400     19,737500    23,357100    8.6901
1,759890      37,302100     14.0079    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     18.1405    9,847910    49,783400     19,737500    23,357100    0.07
1,759890      37,302100     8.22549    9,847910    49,783400     19,737500    23,357100    0.05
1,759890      37,302100     0.623421    9,847910    49,783400     19,737500    23,357100    62.6855
1,759890      37,302100     17.154    9,847910    49,783400     19,737500    23,357100    0.07
1,759890      37,302100     11.8649    9,847910    49,783400     19,737500    23,357100    0.33
1,759890      37,302100     0.130164    9,847910    49,783400     19,737500    23,357100    5.44003
1,759890      37,302100     16.6607    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     10.8784    9,847910    49,783400     19,737500    23,357100    0.07
1,759890      37,302100     0.300126    9,847910    49,783400     19,737500    23,357100    7.92009
1,759890      37,302100     19.8069    9,847910    49,783400     19,737500    23,357100    0.09
1,759890      37,302100     14.5178    9,847910    49,783400     19,737500    23,357100    0.15
1,759890      37,302100     0.470088    9,847910    49,783400     19,737500    23,357100    9.06011
1,759890      37,302100     4.60273    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     19.3136    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     18.8204    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     13.5312    9,847910    49,783400     19,737500    23,357100    0.09
1,759890      37,302100     13.038    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     7.74886    9,847910    49,783400     19,737500    23,357100    0.05
1,759890      37,302100     17.1706    9,847910    49,783400     19,737500    23,357100    0.11
1,759890      37,302100     0.146794    9,847910    49,783400     19,737500    23,357100    1.93
1,759890      37,302100     7.25561    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     0.810013    9,847910    49,783400     19,737500    23,357100    7.00007
1,759890      37,302100     1.47323    9,847910    49,783400     19,737500    23,357100    0.09
1,759890      37,302100     16.1841    9,847910    49,783400     19,737500    23,357100    0.41
1,759890      37,302100     0.316756    9,847910    49,783400     19,737500    23,357100    4.48001
1,759890      37,302100     15.6909    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     10.4017    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     19.8235    9,847910    49,783400     19,737500    23,357100    0.11
1,759890      37,302100     0.486718    9,847910    49,783400     19,737500    23,357100    7.94009
1,759890      37,302100     9.90848    9,847910    49,783400     19,737500    23,357100    0.05
1,759890      37,302100     19.3302    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     4.12611    9,847910    49,783400     19,737500    23,357100    0.05
1,759890      37,302100     13.5479    9,847910    49,783400     19,737500    23,357100    5.83004
1,759890      37,302100     0.656681    9,847910    49,783400     19,737500    23,357100    1.62
1,759890      37,302100     18.3437    9,847910    49,783400     19,737500    23,357100    0.05
1,759890      37,302100     13.0546    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     1.3199    9,847910    49,783400     19,737500    23,357100    26.9005
1,759890      37,302100     0.163424    9,847910    49,783400     19,737500    23,357100    1.12
1,759890      37,302100     6.77898    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     16.2007    9,847910    49,783400     19,737500    23,357100    1.61
1,759890      37,302100     0.333386    9,847910    49,783400     19,737500    23,357100    24.6905
1,759890      37,302100     15.7075    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     19.8401    9,847910    49,783400     19,737500    23,357100    0.11
1,759890      37,302100     0.503348    9,847910    49,783400     19,737500    23,357100    4.89002
1,759890      37,302100     0.010092    9,847910    49,783400     19,737500    23,357100    3.11
1,759890      37,302100     9.43185    9,847910    49,783400     19,737500    23,357100    0.05
1,759890      37,302100     18.3604    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     0.180054    9,847910    49,783400     19,737500    23,357100    12.1602
1,759890      37,302100     0.843273    9,847910    49,783400     19,737500    23,357100    87.4903
1,759890      37,302100     12.0847    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     16.2174    9,847910    49,783400     19,737500    23,357100    3.87
1,759890      37,302100     0.350016    9,847910    49,783400     19,737500    23,357100    24.7805
1,759890      37,302100     5.8091    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     0.026722    9,847910    49,783400     19,737500    23,357100    100.283
1,759890      37,302100     14.7376    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     9.44848    9,847910    49,783400     19,737500    23,357100    0.11
1,759890      37,302100     18.8702    9,847910    49,783400     19,737500    23,357100    0.51
1,759890      37,302100     0.689941    9,847910    49,783400     19,737500    23,357100    76.918
1,759890      37,302100     14.2443    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     0.196684    9,847910    49,783400     19,737500    23,357100    1.78
1,759890      37,302100     8.46197    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     17.3905    9,847910    49,783400     19,737500    23,357100    0.05
1,759890      37,302100     12.1014    9,847910    49,783400     19,737500    23,357100    0.05
1,759890      37,302100     0.366646    9,847910    49,783400     19,737500    23,357100    0.31
1,759890      37,302100     16.8972    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     1.02986    9,847910    49,783400     19,737500    23,357100    346.997
1,759890      37,302100     11.1148    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     5.82573    9,847910    49,783400     19,737500    23,357100    0.23
1,759890      37,302100     0.043352    9,847910    49,783400     19,737500    23,357100    8.7301
1,759890      37,302100     14.7542    9,847910    49,783400     19,737500    23,357100    0.05
1,759890      37,302100     1.86305    9,847910    49,783400     19,737500    23,357100    0.01
1,759890      37,302100     0.706571    9,847910    49,783400     19,737500    23,357100    1.25
1,759890      37,302100     19.5501    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     0.213314    9,847910    49,783400     19,737500    23,357100    3.37
1,759890      37,302100     13.7677    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     8.4786    9,847910    49,783400     19,737500    23,357100    0.07
1,759890      37,302100     0.876533    9,847910    49,783400     19,737500    23,357100    500.817
1,759890      37,302100     17.4071    9,847910    49,783400     19,737500    23,357100    0.05
1,759890      37,302100     0.383276    9,847910    49,783400     19,737500    23,357100    19.6004
1,759890      37,302100     16.4206    9,847910    49,783400     19,737500    23,357100    0.05
1,759890      37,302100     11.1315    9,847910    49,783400     19,737500    23,357100    0.07
1,759890      37,302100     0.553239    9,847910    49,783400     19,737500    23,357100    39.1694
1,759890      37,302100     10.6382    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     0.0599821    9,847910    49,783400     19,737500    23,357100    2.56
1,759890      37,302100     0.723201    9,847910    49,783400     19,737500    23,357100    68.9363
1,759890      37,302100     4.85584    9,847910    49,783400     19,737500    23,357100    0.15
1,759890      37,302100     0.229944    9,847910    49,783400     19,737500    23,357100    9.65013
1,759890      37,302100     19.0735    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     13.7844    9,847910    49,783400     19,737500    23,357100    0.05
1,759890      37,302100     13.2911    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     0.399906    9,847910    49,783400     19,737500    23,357100    13.8402
1,759890      37,302100     7.50872    9,847910    49,783400     19,737500    23,357100    0.07
1,759890      37,302100     16.4372    9,847910    49,783400     19,737500    23,357100    0.05
1,759890      37,302100     11.1481    9,847910    49,783400     19,737500    23,357100    0.21
1,759890      37,302100     1.23309    9,847910    49,783400     19,737500    23,357100    0.05
1,759890      37,302100     15.944    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     0.0766121    9,847910    49,783400     19,737500    23,357100    2.33
1,759890      37,302100     0.739831    9,847910    49,783400     19,737500    23,357100    23.3804
1,759890      37,302100     15.4507    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     10.1616    9,847910    49,783400     19,737500    23,357100    0.05
1,759890      37,302100     0.246574    9,847910    49,783400     19,737500    23,357100    4.11
1,759890      37,302100     9.66834    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     19.0901    9,847910    49,783400     19,737500    23,357100    0.05
1,759890      37,302100     13.801    9,847910    49,783400     19,737500    23,357100    0.09
1,759890      37,302100     3.88596    9,847910    49,783400     19,737500    23,357100    0.05
1,759890      37,302100     18.5968    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     0.416536    9,847910    49,783400     19,737500    23,357100    2.79
1,759890      37,302100     18.1036    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     12.8145    9,847910    49,783400     19,737500    23,357100    0.07
1,759890      37,302100     12.3212    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     16.4539    9,847910    49,783400     19,737500    23,357100    0.11
1,759890      37,302100     0.586498    9,847910    49,783400     19,737500    23,357100    2.77
1,759890      37,302100     6.53884    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     0.0932421    9,847910    49,783400     19,737500    23,357100    2.62
1,759890      37,302100     1.91294    9,847910    49,783400     19,737500    23,357100    0.1
1,759890      37,302100     15.4673    9,847910    49,783400     19,737500    23,357100    0.07
1,759890      37,302100     10.1782    9,847910    49,783400     19,737500    23,357100    3.45
1,759890      37,302100     0.263204    9,847910    49,783400     19,737500    23,357100    0.889999
1,759890      37,302100     14.9741    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     19.1067    9,847910    49,783400     19,737500    23,357100    0.11
1,759890      37,302100     9.19171    9,847910    49,783400     19,737500    23,357100    0.05
1,759890      37,302100     0.433166    9,847910    49,783400     19,737500    23,357100    14.0202
1,759890      37,302100     3.40934    9,847910    49,783400     19,737500    23,357100    0.07
1,759890      37,302100     18.1202    9,847910    49,783400     19,737500    23,357100    0.09
1,759890      37,302100     12.8311    9,847910    49,783400     19,737500    23,357100    0.21
1,759890      37,302100     17.627    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     11.8446    9,847910    49,783400     19,737500    23,357100    0.07
1,759890      37,302100     0.109872    9,847910    49,783400     19,737500    23,357100    4.14
1,759890      37,302100     6.06221    9,847910    49,783400     19,737500    23,357100    0.05
1,759890      37,302100     15.484    9,847910    49,783400     19,737500    23,357100    0.13
1,759890      37,302100     14.9907    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     14.4975    9,847910    49,783400     19,737500    23,357100    0.21
1,759890      37,302100     0.449796    9,847910    49,783400     19,737500    23,357100    13.9502
1,759890      37,302100     8.71508    9,847910    49,783400     19,737500    23,357100    0.05
1,759890      37,302100     18.1368    9,847910    49,783400     19,737500    23,357100    0.13
1,759890      37,302100     17.6436    9,847910    49,783400     19,737500    23,357100    0.05
1,759890      37,302100     0.619759    9,847910    49,783400     19,737500    23,357100    1.13
1,759890      37,302100     2.43945    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     0.126502    9,847910    49,783400     19,737500    23,357100    8.4101
1,759890      37,302100     16.6571    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     11.368    9,847910    49,783400     19,737500    23,357100    0.05
1,759890      37,302100     15.5006    9,847910    49,783400     19,737500    23,357100    0.29
1,759890      37,302100     10.8747    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     0.296464    9,847910    49,783400     19,737500    23,357100    67.376
1,759890      37,302100     5.09233    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     13.3576    9,847910    49,783400     19,737500    23,357100    0.01
1,759890      37,302100     0.466426    9,847910    49,783400     19,737500    23,357100    0.62
1,759890      37,302100     19.31    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     14.0208    9,847910    49,783400     19,737500    23,357100    0.05
1,759890      37,302100     18.1535    9,847910    49,783400     19,737500    23,357100    0.15
1,759890      37,302100     7.7452    9,847910    49,783400     19,737500    23,357100    0.05
1,759890      37,302100     0.143132    9,847910    49,783400     19,737500    23,357100    5.08002
1,759890      37,302100     16.6737    9,847910    49,783400     19,737500    23,357100    0.05
1,759890      37,302100     16.1805    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     0.313094    9,847910    49,783400     19,737500    23,357100    4.66001
1,759890      37,302100     10.3981    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     5.10896    9,847910    49,783400     19,737500    23,357100    2.57
1,759890      37,302100     0.483056    9,847910    49,783400     19,737500    23,357100    3.15
1,759890      37,302100     19.3266    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     18.8333    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     0.653019    9,847910    49,783400     19,737500    23,357100    11.5702
1,759890      37,302100     13.051    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     7.76183    9,847910    49,783400     19,737500    23,357100    0.09
1,759890      37,302100     0.159762    9,847910    49,783400     19,737500    23,357100    1.93
1,759890      37,302100     16.6903    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     0.329724    9,847910    49,783400     19,737500    23,357100    27.5705
1,759890      37,302100     0.992943    9,847910    49,783400     19,737500    23,357100    3.87
1,759890      37,302100     15.7038    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     10.4147    9,847910    49,783400     19,737500    23,357100    0.05
1,759890      37,302100     0.499686    9,847910    49,783400     19,737500    23,357100    5.29003
1,759890      37,302100     19.3432    9,847910    49,783400     19,737500    23,357100    0.05
1,759890      37,302100     0.00642996    9,847910    49,783400     19,737500    23,357100    2.78
1,759890      37,302100     9.42819    9,847910    49,783400     19,737500    23,357100    0.01
1,759890      37,302100     4.13907    9,847910    49,783400     19,737500    23,357100    0.51
1,759890      37,302100     3.64582    9,847910    49,783400     19,737500    23,357100    5.61003
1,759890      37,302100     18.3567    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     13.0676    9,847910    49,783400     19,737500    23,357100    0.07
1,759890      37,302100     0.176392    9,847910    49,783400     19,737500    23,357100    10.3401
1,759890      37,302100     17.8634    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     12.0811    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     6.79195    9,847910    49,783400     19,737500    23,357100    0.11
1,759890      37,302100     0.346354    9,847910    49,783400     19,737500    23,357100    35.4401
1,759890      37,302100     6.29869    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     15.7205    9,847910    49,783400     19,737500    23,357100    0.05
1,759890      37,302100     19.8531    9,847910    49,783400     19,737500    23,357100    0.49
1,759890      37,302100     0.02306    9,847910    49,783400     19,737500    23,357100    1.34
1,759890      37,302100     14.7339    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     9.44482    9,847910    49,783400     19,737500    23,357100    0.07
1,759890      37,302100     0.686279    9,847910    49,783400     19,737500    23,357100    76.0878
1,759890      37,302100     8.95157    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     18.3733    9,847910    49,783400     19,737500    23,357100    0.05
1,759890      37,302100     0.193022    9,847910    49,783400     19,737500    23,357100    4.86002
1,759890      37,302100     3.16919    9,847910    49,783400     19,737500    23,357100    0.11
1,759890      37,302100     17.8801    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     2.01272    9,847910    49,783400     19,737500    23,357100    4.3
1,759890      37,302100     17.3868    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     12.0977    9,847910    49,783400     19,737500    23,357100    0.07
1,759890      37,302100     0.362984    9,847910    49,783400     19,737500    23,357100    9.87013
1,759890      37,302100     11.6044    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     5.82207    9,847910    49,783400     19,737500    23,357100    0.07
1,759890      37,302100     0.03969    9,847910    49,783400     19,737500    23,357100    8.02009
1,759890      37,302100     14.7506    9,847910    49,783400     19,737500    23,357100    0.05
1,759890      37,302100     9.46145    9,847910    49,783400     19,737500    23,357100    0.67
1,759890      37,302100     0.702909    9,847910    49,783400     19,737500    23,357100    13.9202
1,759890      37,302100     14.2573    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     18.39    9,847910    49,783400     19,737500    23,357100    0.05
1,759890      37,302100     5.49877    9,847910    49,783400     19,737500    23,357100    0.01
1,759890      37,302100     0.209652    9,847910    49,783400     19,737500    23,357100    1.76
1,759890      37,302100     8.47494    9,847910    49,783400     19,737500    23,357100    0.03
1,759890      37,302100     17.4034    9,847910    49,783400     19,737500    23,357100    0.05
1,759890      37,302100     12.1143    9,847910    49,783400     19,737500    23,357100    0.11
1,759890      37,302100     0.379614    9,847910    49,783400     19,737500    23,357100    6.08004
